-0.5,-0.5,-1.5,0.5,-0.67042,-0.69669,-1.5483,0.51127
-0.5,-1.5,-0.5,-1.5,-0.63585,-1.5919,-0.44488,-1.4508
0.5,1.5,1.5,0.5,0.25477,1.434,1.4601,0.33935
-1.5,-1.5,1.5,1.5,-1.7081,-1.5407,1.5188,1.441
0.5,1.5,-1.5,-1.5,0.53582,1.469,-1.6382,-1.4353
0.5,0.5,-1.5,-1.5,0.53771,0.34903,-1.4591,-1.4697
0.5,1.5,0.5,-1.5,0.51667,1.4932,0.61337,-1.4751
-1.5,0.5,-0.5,-1.5,-1.548,0.38451,-0.47611,-1.5737
1.5,-0.5,1.5,1.5,1.5579,-0.47093,1.4972,1.57
0.5,1.5,-1.5,-0.5,0.42159,1.499,-1.5212,-0.58476
1.5,-1.5,1.5,0.5,1.4041,-1.5118,1.5877,0.3752
1.5,-1.5,-0.5,0.5,1.4938,-1.4799,-0.45175,0.38916
-1.5,-1.5,-1.5,-1.5,-1.5956,-1.6716,-1.623,-1.272
-0.5,-1.5,0.5,-1.5,-0.70567,-1.4444,0.28009,-1.5199
0.5,0.5,-0.5,-0.5,0.42468,0.43174,-0.36175,-0.58372
-0.5,-1.5,-1.5,0.5,-0.45455,-1.7733,-1.5403,0.49914
1.5,1.5,0.5,1.5,1.4685,1.4811,0.5561,1.4702
-0.5,1.5,0.5,-1.5,-0.49673,1.5086,0.44518,-1.6257
1.5,0.5,-1.5,0.5,1.6022,0.48366,-1.6142,0.53855
0.5,1.5,1.5,1.5,0.38194,1.4016,1.5154,1.2585
1.5,0.5,-0.5,1.5,1.4169,0.41902,-0.42266,1.4587
0.5,1.5,-0.5,-1.5,0.52913,1.4822,-0.75817,-1.7606
1.5,0.5,-0.5,-0.5,1.4838,0.44644,-0.49765,-0.60845
1.5,-1.5,0.5,1.5,1.5193,-1.6991,0.53108,1.4595
-1.5,0.5,-0.5,-1.5,-1.6723,0.527,-0.53932,-1.4489
-1.5,-1.5,-0.5,-0.5,-1.4334,-1.5334,-0.6075,-0.5201
0.5,1.5,0.5,0.5,0.51859,1.4521,0.57052,0.48828
-1.5,0.5,0.5,-1.5,-1.3965,0.53463,0.43804,-1.506
1.5,-1.5,1.5,-1.5,1.5553,-1.5376,1.3128,-1.5467
-0.5,-0.5,0.5,-1.5,-0.58367,-0.60994,0.58434,-1.5253
